,ECG_P_Onsets,ECG_P_Peaks,ECG_P_Offsets,ECG_Q_Peaks,ECG_R_Peaks,ECG_S_Peaks,ECG_T_Onsets,ECG_T_Peaks,ECG_T_Offsets,ECG_R_Offsets
4551,0.0,0.11976047904191625,0.20958083832335278,0.40119760479041877,0.4610778443113769,0.5149700598802386,0.7065868263473045,0.8562874251497005,1.0,0.5688622754491015
4552,0.0,0.006451612903225104,0.1032258064516117,0.32903225806451614,0.3999999999999994,0.45806451612903254,0.6838709677419356,0.8451612903225817,1.0,0.5161290322580642
4553,0.0,0.13698630136986323,0.23972602739725987,0.30136986301369756,0.39041095890410943,0.4520547945205471,0.6643835616438358,0.8356164383561642,1.0,0.5136986301369864
4554,0.0,0.13157894736842105,0.23026315789473759,0.32894736842105116,0.41447368421052705,0.47368421052631576,0.6776315789473691,0.8421052631578947,1.0,0.5328947368421045
4555,0.0,0.1280000000000001,0.1280000000000001,0.13599999999999923,0.240000000000002,0.31200000000000117,0.6080000000000005,0.8079999999999998,1.0,0.38400000000000034
4556,0.0,0.13157894736842105,0.23026315789473759,0.3289473684210541,0.40131578947368346,0.46052631578947517,0.6776315789473691,0.8421052631578947,1.0,0.5197368421052639
4557,0.0,0.05624999999999931,0.1,0.325,0.40624999999999933,0.46249999999999863,0.6937500000000006,0.85,1.0,0.5187500000000007
4558,0.0,0.13157894736842105,0.23026315789473759,0.3157894736842105,0.40131578947368346,0.46052631578947223,0.6776315789473663,0.8421052631578947,1.0,0.5197368421052609
4559,0.0,0.1269841269841272,0.1269841269841272,0.13492063492063427,0.23809523809523675,0.309523809523811,0.6111111111111113,0.8095238095238092,1.0,0.3809523809523816
4560,0.0,0.1342281879194632,0.2348993288590613,0.3087248322147668,0.3892617449664447,0.4496644295302024,0.6711409395973159,0.8389261744966442,1.0,0.5100671140939601
4561,0.0,0.13605442176870738,0.23809523809523866,0.30612244897959084,0.38775510204081526,0.44897959183673586,0.6666666666666676,0.8367346938775512,1.0,0.5102040816326534
4562,0.0,0.1438848920863313,0.18705035971222905,0.20863309352517956,0.3021582733812941,0.36690647482014555,0.6474820143884892,0.8273381294964025,1.0,0.43165467625899384
4563,0.0,0.13605442176870478,0.23809523809523636,0.29931972789115413,0.37414965986394416,0.43537414965986193,0.6666666666666666,0.8367346938775506,1.0,0.4965986394557827
4564,0.0,0.1342281879194632,0.2348993288590613,0.3087248322147638,0.3892617449664418,0.4496644295302024,0.6711409395973159,0.8389261744966442,1.0,0.5100671140939601
